conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,case_folded,cleaned,tokens,tokens_normalized,tokens_no_stopwords,tokens_stemmed,bobot_nilai_total,label
1858018939231678803,Sun Nov 17 05:26:50 +0000 2024,0,KAN. BENER APA KATA GUA. connect the dots aja itu sama berita petani milenial dapet 10 juta. nggak lama dari proyek ini juga peserta bakal ngeluh duitnya nggak turun lancar lah kepotong lah cuma sekali dapet lah. abis itu pasti langsung keluar berita dugaan korupsi. kebaca. ,1858018939231678803,,,in,"He, Sean Adlers.",0,0,1,https://x.com/cycladician/status/1858018939231678803,1764722119022436353,cycladician,kan. bener apa kata gua. connect the dots aja itu sama berita petani milenial dapet 10 juta. nggak lama dari proyek ini juga peserta bakal ngeluh duitnya nggak turun lancar lah kepotong lah cuma sekali dapet lah. abis itu pasti langsung keluar berita dugaan korupsi. kebaca. ,kan bener apa kata gua connect the dots aja itu sama berita petani milenial dapet juta nggak lama dari proyek ini juga peserta bakal ngeluh duitnya nggak turun lancar lah kepotong lah cuma sekali dapet lah abis itu pasti langsung keluar berita dugaan korupsi kebaca,"['kan', 'bener', 'apa', 'kata', 'gua', 'connect', 'the', 'dots', 'aja', 'itu', 'sama', 'berita', 'petani', 'milenial', 'dapet', 'juta', 'nggak', 'lama', 'dari', 'proyek', 'ini', 'juga', 'peserta', 'bakal', 'ngeluh', 'duitnya', 'nggak', 'turun', 'lancar', 'lah', 'kepotong', 'lah', 'cuma', 'sekali', 'dapet', 'lah', 'abis', 'itu', 'pasti', 'langsung', 'keluar', 'berita', 'dugaan', 'korupsi', 'kebaca']","['kan', 'benar', 'apa', 'kata', 'saya', 'connect', 'the', 'dots', 'saja', 'itu', 'sama', 'berita', 'petani', 'milenial', 'dapat', 'juta', 'tidak', 'lama', 'dari', 'proyek', 'ini', 'juga', 'peserta', 'bakal', 'ngeluh', 'duitnya', 'tidak', 'turun', 'lancar', 'lah', 'kepotong', 'lah', 'cuma', 'sekali', 'dapat', 'lah', 'habis', 'itu', 'pasti', 'langsung', 'keluar', 'berita', 'dugaan', 'korupsi', 'kebaca']","['connect', 'the', 'dots', 'berita', 'petani', 'milenial', 'juta', 'proyek', 'peserta', 'ngeluh', 'duitnya', 'turun', 'lancar', 'kepotong', 'habis', 'langsung', 'berita', 'dugaan', 'korupsi', 'kebaca']","['connect', 'the', 'dots', 'berita', 'tani', 'milenial', 'juta', 'proyek', 'serta', 'ngeluh', 'duit', 'turun', 'lancar', 'potong', 'habis', 'langsung', 'berita', 'duga', 'korupsi', 'baca']",-7,negatif
1858017122284351987,Sun Nov 17 05:22:46 +0000 2024,0,@featherofabirds @petanigabut petani milenial kalau gagal panen nyalahin gen Z,1858017916006051996,,tongkasuyo,in,she/her,0,0,0,https://x.com/aromapetrikorr/status/1858017916006051996,562801010,aromapetrikorr,@featherofabirds @petanigabut petani milenial kalau gagal panen nyalahin gen z,petani milenial kalau gagal panen nyalahin gen z,"['petani', 'milenial', 'kalau', 'gagal', 'panen', 'nyalahin', 'gen', 'z']","['petani', 'milenial', 'kalau', 'gagal', 'panen', 'salah', 'gen', 'z']","['petani', 'milenial', 'gagal', 'panen', 'salah', 'gen', 'z']","['tani', 'milenial', 'gagal', 'panen', 'salah', 'gen', 'z']",-8,negatif
1857589471170146775,Sun Nov 17 05:18:50 +0000 2024,138,@ARSIPAJA Gandeng orang yang gapernah bertani jarang ke sawah/kebun dan GAK PUNYA ILMUNYA untuk dorong regenerasi petani ke milenial. Kementerian indon sebenernya punya otak gak sih? Dulu kalian ga sekolah kah atau gmn?,1858016927224049954,,ARSIPAJA,in,He/Him/Butera,1,1,13,https://x.com/WINTERschedule/status/1858016927224049954,1231565059135922176,WINTERschedule,@arsipaja gandeng orang yang gapernah bertani jarang ke sawah/kebun dan gak punya ilmunya untuk dorong regenerasi petani ke milenial. kementerian indon sebenernya punya otak gak sih? dulu kalian ga sekolah kah atau gmn?,gandeng orang yang gapernah bertani jarang ke sawahkebun dan gak punya ilmunya untuk dorong regenerasi petani ke milenial kementerian indon sebenernya punya otak gak sih dulu kalian ga sekolah kah atau gmn,"['gandeng', 'orang', 'yang', 'gapernah', 'bertani', 'jarang', 'ke', 'sawahkebun', 'dan', 'gak', 'punya', 'ilmunya', 'untuk', 'dorong', 'regenerasi', 'petani', 'ke', 'milenial', 'kementerian', 'indon', 'sebenernya', 'punya', 'otak', 'gak', 'sih', 'dulu', 'kalian', 'ga', 'sekolah', 'kah', 'atau', 'gmn']","['gandeng', 'orang', 'yang', 'gapernah', 'bertani', 'jarang', 'ke', 'sawahkebun', 'dan', 'tidak', 'punya', 'ilmunya', 'untuk', 'dorong', 'regenerasi', 'petani', 'ke', 'milenial', 'kementerian', 'indon', 'sebenernya', 'punya', 'otak', 'tidak', 'sih', 'dulu', 'kalian', 'tidak', 'sekolah', 'kah', 'atau', 'bagaimana']","['gandeng', 'orang', 'gapernah', 'bertani', 'jarang', 'sawahkebun', 'ilmunya', 'dorong', 'regenerasi', 'petani', 'milenial', 'kementerian', 'indon', 'sebenernya', 'otak', 'sih', 'sekolah', 'kah']","['gandeng', 'orang', 'gapernah', 'tan', 'jarang', 'sawahkebun', 'ilmu', 'dorong', 'regenerasi', 'tani', 'milenial', 'menteri', 'indon', 'sebenernya', 'otak', 'sih', 'sekolah', 'kah']",6,positif
1857589471170146775,Sat Nov 16 10:06:32 +0000 2024,0,@ARSIPAJA Bagaimana kabar petani milenial Jabar kang @ridwankamil,1857726943975846346,,ARSIPAJA,in,"Bandung, Jawa Barat",0,0,0,https://x.com/AgCr49/status/1857726943975846346,586155446,AgCr49,@arsipaja bagaimana kabar petani milenial jabar kang @ridwankamil,bagaimana kabar petani milenial jabar kang,"['bagaimana', 'kabar', 'petani', 'milenial', 'jabar', 'kang']","['bagaimana', 'kabar', 'petani', 'milenial', 'jabar', 'kang']","['kabar', 'petani', 'milenial', 'jabar', 'kang']","['kabar', 'tani', 'milenial', 'jabar', 'kang']",2,positif
1857589471170146775,Sat Nov 16 09:59:21 +0000 2024,0,@ARSIPAJA Petani milenial ini bukannya program RK dlu di jabar ya? Hasilnya apaaa kok gak ada lgi beritanya,1857725134397911474,,ARSIPAJA,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/muhamadrdani/status/1857725134397911474,320671693,muhamadrdani,@arsipaja petani milenial ini bukannya program rk dlu di jabar ya? hasilnya apaaa kok gak ada lgi beritanya,petani milenial ini bukannya program rk dlu di jabar ya hasilnya apaaa kok gak ada lgi beritanya,"['petani', 'milenial', 'ini', 'bukannya', 'program', 'rk', 'dlu', 'di', 'jabar', 'ya', 'hasilnya', 'apaaa', 'kok', 'gak', 'ada', 'lgi', 'beritanya']","['petani', 'milenial', 'ini', 'bukannya', 'program', 'rk', 'dulu', 'di', 'jabar', 'iya', 'hasilnya', 'apaaa', 'kok', 'tidak', 'ada', 'lagi', 'beritanya']","['petani', 'milenial', 'program', 'rk', 'jabar', 'iya', 'hasilnya', 'apaaa', 'beritanya']","['tani', 'milenial', 'program', 'rk', 'jabar', 'iya', 'hasil', 'apaaa', 'berita']",2,positif
1857699163217199511,Sat Nov 16 08:16:09 +0000 2024,0,INI FAKTA SIH... banyak program baik yg baru sebentar udah kacau banyak kok peserta petani milenial yg ngeluh di X dr angkatan 1 aja udah kacau... program strategis banyak yg mandek (transum underpass cibiru dll) program kosmetik yg jalan terus serasa program walkot,1857699163217199511,,,in,Xixixi wonderland,0,0,0,https://x.com/nomznomzzz/status/1857699163217199511,3192877427,nomznomzzz,ini fakta sih... banyak program baik yg baru sebentar udah kacau banyak kok peserta petani milenial yg ngeluh di x dr angkatan 1 aja udah kacau... program strategis banyak yg mandek (transum underpass cibiru dll) program kosmetik yg jalan terus serasa program walkot,ini fakta sih banyak program baik yg baru sebentar udah kacau banyak kok peserta petani milenial yg ngeluh di x dr angkatan aja udah kacau program strategis banyak yg mandek transum underpass cibiru dll program kosmetik yg jalan terus serasa program walkot,"['ini', 'fakta', 'sih', 'banyak', 'program', 'baik', 'yg', 'baru', 'sebentar', 'udah', 'kacau', 'banyak', 'kok', 'peserta', 'petani', 'milenial', 'yg', 'ngeluh', 'di', 'x', 'dr', 'angkatan', 'aja', 'udah', 'kacau', 'program', 'strategis', 'banyak', 'yg', 'mandek', 'transum', 'underpass', 'cibiru', 'dll', 'program', 'kosmetik', 'yg', 'jalan', 'terus', 'serasa', 'program', 'walkot']","['ini', 'fakta', 'sih', 'banyak', 'program', 'baik', 'yang', 'baru', 'sebentar', 'sudah', 'kacau', 'banyak', 'kok', 'peserta', 'petani', 'milenial', 'yang', 'ngeluh', 'di', 'x', 'dari', 'angkatan', 'saja', 'sudah', 'kacau', 'program', 'strategis', 'banyak', 'yang', 'mandek', 'transum', 'underpass', 'cibiru', 'dan', 'lain-lain', 'program', 'kosmetik', 'yang', 'jalan', 'terus', 'serasa', 'program', 'walkot']","['fakta', 'sih', 'program', 'sebentar', 'kacau', 'peserta', 'petani', 'milenial', 'ngeluh', 'x', 'angkatan', 'kacau', 'program', 'strategis', 'mandek', 'transum', 'underpass', 'cibiru', 'lain-lain', 'program', 'kosmetik', 'jalan', 'serasa', 'program', 'walkot']","['fakta', 'sih', 'program', 'sebentar', 'kacau', 'serta', 'tani', 'milenial', 'ngeluh', 'x', 'angkat', 'kacau', 'program', 'strategis', 'mandek', 'transum', 'underpass', 'cibiru', 'lain', 'program', 'kosmetik', 'jalan', 'serasa', 'program', 'walkot']",-8,negatif
1857688445239570882,Sat Nov 16 07:33:34 +0000 2024,0,Dear Calon Petani Milenial dan Gen Z Berikut pesan Pak Menteri mengenai Petani Milenial. Yuk sempetin baca sob dan bantu share ya. Terimakasih #Kementan #kementerianpertanian #Enterpreneur #PetaniMilenial #GenerasiMilenial #SektorPertanian #MentanAmran #KementerianPertanian https://t.co/qx6I238RcA,1857688445239570882,https://pbs.twimg.com/media/GcfVvLmaMAE1--c.jpg,,in,"Jakarta, Indonesia",0,1,0,https://x.com/pspkementanri/status/1857688445239570882,1442684105842315264,pspkementanri,dear calon petani milenial dan gen z berikut pesan pak menteri mengenai petani milenial. yuk sempetin baca sob dan bantu share ya. terimakasih #kementan #kementerianpertanian #enterpreneur #petanimilenial #generasimilenial #sektorpertanian #mentanamran #kementerianpertanian https://t.co/qx6i238rca,dear calon petani milenial dan gen z berikut pesan pak menteri mengenai petani milenial yuk sempetin baca sob dan bantu share ya terimakasih,"['dear', 'calon', 'petani', 'milenial', 'dan', 'gen', 'z', 'berikut', 'pesan', 'pak', 'menteri', 'mengenai', 'petani', 'milenial', 'yuk', 'sempetin', 'baca', 'sob', 'dan', 'bantu', 'share', 'ya', 'terimakasih']","['dear', 'calon', 'petani', 'milenial', 'dan', 'gen', 'z', 'berikut', 'pesan', 'pak', 'menteri', 'mengenai', 'petani', 'milenial', 'ayo', 'sempetin', 'baca', 'sob', 'dan', 'bantu', 'share', 'iya', 'terimakasih']","['dear', 'calon', 'petani', 'milenial', 'gen', 'z', 'pesan', 'menteri', 'petani', 'milenial', 'ayo', 'sempetin', 'baca', 'sob', 'bantu', 'share', 'iya', 'terimakasih']","['dear', 'calon', 'tani', 'milenial', 'gen', 'z', 'pesan', 'menteri', 'tani', 'milenial', 'ayo', 'sempetin', 'baca', 'sob', 'bantu', 'share', 'iya', 'terimakasih']",13,positif
1857589471170146775,Sat Nov 16 07:22:54 +0000 2024,0,@ARSIPAJA kira2 milenial sprti apa yg diregenerasi tuk jadi petani tontonan dari ybs saja penuh kemewahan &amp; glamour,1857685760788300036,,ARSIPAJA,in,"Surabaya,Indonesia",0,0,0,https://x.com/dandyez/status/1857685760788300036,809082996,dandyez,@arsipaja kira2 milenial sprti apa yg diregenerasi tuk jadi petani tontonan dari ybs saja penuh kemewahan &amp; glamour,kira milenial sprti apa yg diregenerasi tuk jadi petani tontonan dari ybs saja penuh kemewahan amp glamour,"['kira', 'milenial', 'sprti', 'apa', 'yg', 'diregenerasi', 'tuk', 'jadi', 'petani', 'tontonan', 'dari', 'ybs', 'saja', 'penuh', 'kemewahan', 'amp', 'glamour']","['kira', 'milenial', 'seperti', 'apa', 'yang', 'diregenerasi', 'tuk', 'jadi', 'petani', 'tontonan', 'dari', 'yang', 'bersangkutan', 'saja', 'penuh', 'kemewahan', 'amp', 'glamour']","['milenial', 'diregenerasi', 'tuk', 'petani', 'tontonan', 'bersangkutan', 'penuh', 'kemewahan', 'amp', 'glamour']","['milenial', 'regenerasi', 'tuk', 'tani', 'tonton', 'sangkut', 'penuh', 'mewah', 'amp', 'glamour']",-4,negatif
1857589471170146775,Sat Nov 16 06:40:06 +0000 2024,0,@ARSIPAJA banyak youtuber petani milenial tapi yang digandeng raffi ahmad bener bener dah,1857674990889603160,,ARSIPAJA,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/cossin__tan/status/1857674990889603160,1515704431677173763,cossin__tan,@arsipaja banyak youtuber petani milenial tapi yang digandeng raffi ahmad bener bener dah,banyak youtuber petani milenial tapi yang digandeng raffi ahmad bener bener dah,"['banyak', 'youtuber', 'petani', 'milenial', 'tapi', 'yang', 'digandeng', 'raffi', 'ahmad', 'bener', 'bener', 'dah']","['banyak', 'youtuber', 'petani', 'milenial', 'tapi', 'yang', 'digandeng', 'raffi', 'ahmad', 'benar', 'benar', 'deh']","['youtuber', 'petani', 'milenial', 'digandeng', 'raffi', 'ahmad', 'deh']","['youtuber', 'tani', 'milenial', 'gandeng', 'raffi', 'ahmad', 'deh']",0,positif
1857589471170146775,Sat Nov 16 05:47:22 +0000 2024,0,@ARSIPAJA Maksudnya petani milenial gitu? Ada....paling bisa dihitung pake jempol,1857661722456371425,,ARSIPAJA,in,Indonesia,0,0,0,https://x.com/fahaum1/status/1857661722456371425,751998409,fahaum1,@arsipaja maksudnya petani milenial gitu? ada....paling bisa dihitung pake jempol,maksudnya petani milenial gitu adapaling bisa dihitung pake jempol,"['maksudnya', 'petani', 'milenial', 'gitu', 'adapaling', 'bisa', 'dihitung', 'pake', 'jempol']","['maksudnya', 'petani', 'milenial', 'begitu', 'adapaling', 'bisa', 'dihitung', 'pakai', 'jempol']","['maksudnya', 'petani', 'milenial', 'adapaling', 'dihitung', 'pakai', 'jempol']","['maksud', 'tani', 'milenial', 'adapaling', 'hitung', 'pakai', 'jempol']",7,positif
1857659987960717560,Sat Nov 16 05:40:29 +0000 2024,28,Warga Jateng butuh Teman bukan Juragan. Petani butuh sahabat teman curhat bukan pejabat lukn4t. Generasi Milenial dan Gen Z butuh motivator bukan diktator. Bersama Andika-Hendi #JatengBerSATU 27 Nov' Coblos Nomor SATU #JatengPerkasa https://t.co/BIEFcxNSVw,1857659987960717560,https://pbs.twimg.com/ext_tw_video_thumb/1857067826177101824/pu/img/OWTNe3xP-YhfxQ2y.jpg,,in,,0,0,10,https://x.com/FaGtng/status/1857659987960717560,972357839279673344,FaGtng,warga jateng butuh teman bukan juragan. petani butuh sahabat teman curhat bukan pejabat lukn4t. generasi milenial dan gen z butuh motivator bukan diktator. bersama andika-hendi #jatengbersatu 27 nov' coblos nomor satu #jatengperkasa https://t.co/biefcxnsvw,warga jateng butuh teman bukan juragan petani butuh sahabat teman curhat bukan pejabat luknt generasi milenial dan gen z butuh motivator bukan diktator bersama andikahendi nov coblos nomor satu,"['warga', 'jateng', 'butuh', 'teman', 'bukan', 'juragan', 'petani', 'butuh', 'sahabat', 'teman', 'curhat', 'bukan', 'pejabat', 'luknt', 'generasi', 'milenial', 'dan', 'gen', 'z', 'butuh', 'motivator', 'bukan', 'diktator', 'bersama', 'andikahendi', 'nov', 'coblos', 'nomor', 'satu']","['warga', 'jateng', 'butuh', 'teman', 'bukan', 'juragan', 'petani', 'butuh', 'sahabat', 'teman', 'curahan', 'hati', 'bukan', 'pejabat', 'luknt', 'generasi', 'milenial', 'dan', 'gen', 'z', 'butuh', 'motivator', 'bukan', 'diktator', 'bersama', 'andikahendi', 'nov', 'coblos', 'nomor', 'satu']","['warga', 'jateng', 'butuh', 'teman', 'juragan', 'petani', 'butuh', 'sahabat', 'teman', 'curahan', 'hati', 'pejabat', 'luknt', 'generasi', 'milenial', 'gen', 'z', 'butuh', 'motivator', 'diktator', 'andikahendi', 'nov', 'coblos', 'nomor']","['warga', 'jateng', 'butuh', 'teman', 'juragan', 'tani', 'butuh', 'sahabat', 'teman', 'curah', 'hati', 'jabat', 'luknt', 'generasi', 'milenial', 'gen', 'z', 'butuh', 'motivator', 'diktator', 'andikahendi', 'nov', 'coblos', 'nomor']",-25,negatif
1857654032732664014,Sat Nov 16 05:16:49 +0000 2024,0,Ahmad Effendy Noor: Kemudahan Akses Pupuk Berkualitas Kunci Sukses Petani Milenial Selengkapnya: https://t.co/bkM9c8dZBL Download aplikasi Opinia sekarang: https://t.co/jIGAGQzU1a,1857654032732664014,,,in,"Cilacap, Jawa Tengah",0,0,0,https://x.com/DarsonoEsni/status/1857654032732664014,720790080713928704,DarsonoEsni,ahmad effendy noor: kemudahan akses pupuk berkualitas kunci sukses petani milenial selengkapnya: https://t.co/bkm9c8dzbl download aplikasi opinia sekarang: https://t.co/jigagqzu1a,ahmad effendy noor kemudahan akses pupuk berkualitas kunci sukses petani milenial selengkapnya download aplikasi opinia sekarang,"['ahmad', 'effendy', 'noor', 'kemudahan', 'akses', 'pupuk', 'berkualitas', 'kunci', 'sukses', 'petani', 'milenial', 'selengkapnya', 'download', 'aplikasi', 'opinia', 'sekarang']","['ahmad', 'effendy', 'noor', 'kemudahan', 'akses', 'pupuk', 'berkualitas', 'kunci', 'sukses', 'petani', 'milenial', 'selengkapnya', 'download', 'aplikasi', 'opinia', 'sekarang']","['ahmad', 'effendy', 'noor', 'kemudahan', 'akses', 'pupuk', 'berkualitas', 'kunci', 'sukses', 'petani', 'milenial', 'selengkapnya', 'download', 'aplikasi', 'opinia']","['ahmad', 'effendy', 'noor', 'mudah', 'akses', 'pupuk', 'kualitas', 'kunci', 'sukses', 'tani', 'milenial', 'lengkap', 'download', 'aplikasi', 'opinia']",10,positif
1857653780575056059,Sat Nov 16 05:15:49 +0000 2024,1,Kita sebut saja petani milenial wkwkwk ada ada aja,1857653780575056059,,,in,,0,0,0,https://x.com/BasitHikam92968/status/1857653780575056059,1843573423207071744,BasitHikam92968,kita sebut saja petani milenial wkwkwk ada ada aja,kita sebut saja petani milenial wkwkwk ada ada aja,"['kita', 'sebut', 'saja', 'petani', 'milenial', 'wkwkwk', 'ada', 'ada', 'aja']","['kita', 'sebut', 'saja', 'petani', 'milenial', 'wkwkwk', 'ada', 'ada', 'saja']","['petani', 'milenial', 'wkwkwk']","['tani', 'milenial', 'wkwkwk']",3,positif
1857589471170146775,Sat Nov 16 04:39:20 +0000 2024,0,@ARSIPAJA lha petani milenial kita bejibun mereka bertani di Kanada Di Jepang di Australia di US. mana ada orang yg segoblok itu mau buat bertani di Indo. proteksi harga ngga ada jaminan pupuk nggak ada. pas panen di hantamkan sama produk impor.,1857644599348744278,,ARSIPAJA,in,,0,0,0,https://x.com/DogOfArtemis/status/1857644599348744278,1645069404244410370,DogOfArtemis,@arsipaja lha petani milenial kita bejibun mereka bertani di kanada di jepang di australia di us. mana ada orang yg segoblok itu mau buat bertani di indo. proteksi harga ngga ada jaminan pupuk nggak ada. pas panen di hantamkan sama produk impor.,lha petani milenial kita bejibun mereka bertani di kanada di jepang di australia di us mana ada orang yg segoblok itu mau buat bertani di indo proteksi harga ngga ada jaminan pupuk nggak ada pas panen di hantamkan sama produk impor,"['lha', 'petani', 'milenial', 'kita', 'bejibun', 'mereka', 'bertani', 'di', 'kanada', 'di', 'jepang', 'di', 'australia', 'di', 'us', 'mana', 'ada', 'orang', 'yg', 'segoblok', 'itu', 'mau', 'buat', 'bertani', 'di', 'indo', 'proteksi', 'harga', 'ngga', 'ada', 'jaminan', 'pupuk', 'nggak', 'ada', 'pas', 'panen', 'di', 'hantamkan', 'sama', 'produk', 'impor']","['lha', 'petani', 'milenial', 'kita', 'banyak', 'mereka', 'bertani', 'di', 'kanada', 'di', 'jepang', 'di', 'australia', 'di', 'us', 'mana', 'ada', 'orang', 'yang', 'segoblok', 'itu', 'mau', 'buat', 'bertani', 'di', 'indo', 'proteksi', 'harga', 'tidak', 'ada', 'jaminan', 'pupuk', 'tidak', 'ada', 'pas', 'panen', 'di', 'hantamkan', 'sama', 'produk', 'impor']","['lha', 'petani', 'milenial', 'bertani', 'kanada', 'jepang', 'australia', 'us', 'orang', 'segoblok', 'bertani', 'indo', 'proteksi', 'harga', 'jaminan', 'pupuk', 'pas', 'panen', 'hantamkan', 'produk', 'impor']","['lha', 'tani', 'milenial', 'tan', 'kanada', 'jepang', 'australia', 'us', 'orang', 'goblok', 'tan', 'indo', 'proteksi', 'harga', 'jamin', 'pupuk', 'pas', 'panen', 'hantam', 'produk', 'impor']",-9,negatif
1857589471170146775,Sat Nov 16 04:37:02 +0000 2024,0,@ARSIPAJA Udah terjadi tuh ntar jg berkembang biak petani milenial ala sadbor ,1857644020564103611,,ARSIPAJA,in,"Semarang, Indonesia",0,0,0,https://x.com/kabian76/status/1857644020564103611,1668219445263880193,kabian76,@arsipaja udah terjadi tuh ntar jg berkembang biak petani milenial ala sadbor ,udah terjadi tuh ntar jg berkembang biak petani milenial ala sadbor,"['udah', 'terjadi', 'tuh', 'ntar', 'jg', 'berkembang', 'biak', 'petani', 'milenial', 'ala', 'sadbor']","['sudah', 'terjadi', 'itu', 'sebentar', 'juga', 'berkembang', 'biak', 'petani', 'milenial', 'ala', 'sadbor']","['sebentar', 'berkembang', 'biak', 'petani', 'milenial', 'ala', 'sadbor']","['sebentar', 'kembang', 'biak', 'tani', 'milenial', 'ala', 'sadbor']",-2,negatif
1857589471170146775,Sat Nov 16 04:09:41 +0000 2024,0,@ARSIPAJA yg digandeng tuh harusnya memang petani milenial beneran. lah ini gandeng orang yg ga pernah bertani untuk nyuruh orang bertani. https://t.co/XaXEi6U9q8,1857637139720389076,https://pbs.twimg.com/tweet_video_thumb/GcenH8CaMAA0aKJ.jpg,ARSIPAJA,in,,0,0,0,https://x.com/kocakluh2018/status/1857637139720389076,947340284425224193,kocakluh2018,@arsipaja yg digandeng tuh harusnya memang petani milenial beneran. lah ini gandeng orang yg ga pernah bertani untuk nyuruh orang bertani. https://t.co/xaxei6u9q8,yg digandeng tuh harusnya memang petani milenial beneran lah ini gandeng orang yg ga pernah bertani untuk nyuruh orang bertani,"['yg', 'digandeng', 'tuh', 'harusnya', 'memang', 'petani', 'milenial', 'beneran', 'lah', 'ini', 'gandeng', 'orang', 'yg', 'ga', 'pernah', 'bertani', 'untuk', 'nyuruh', 'orang', 'bertani']","['yang', 'digandeng', 'itu', 'harusnya', 'memang', 'petani', 'milenial', 'beneran', 'lah', 'ini', 'gandeng', 'orang', 'yang', 'tidak', 'pernah', 'bertani', 'untuk', 'nyuruh', 'orang', 'bertani']","['digandeng', 'petani', 'milenial', 'beneran', 'gandeng', 'orang', 'bertani', 'nyuruh', 'orang', 'bertani']","['gandeng', 'tani', 'milenial', 'beneran', 'gandeng', 'orang', 'tan', 'nyuruh', 'orang', 'tan']",0,positif
1857617137726291989,Sat Nov 16 03:47:53 +0000 2024,0,@Pir_ppt Kalo dari pemerintah ada program Petani Milenial pak. Cocok banget nih. Mana urban farming pula.,1857631652337561710,,Pir_ppt,in,,0,1,0,https://x.com/ence_dwi/status/1857631652337561710,111605105,ence_dwi,@pir_ppt kalo dari pemerintah ada program petani milenial pak. cocok banget nih. mana urban farming pula.,kalo dari pemerintah ada program petani milenial pak cocok banget nih mana urban farming pula,"['kalo', 'dari', 'pemerintah', 'ada', 'program', 'petani', 'milenial', 'pak', 'cocok', 'banget', 'nih', 'mana', 'urban', 'farming', 'pula']","['kalau', 'dari', 'pemerintah', 'ada', 'program', 'petani', 'milenial', 'pak', 'cocok', 'banget', 'ini', 'mana', 'urban', 'farming', 'pula']","['pemerintah', 'program', 'petani', 'milenial', 'cocok', 'banget', 'urban', 'farming']","['perintah', 'program', 'tani', 'milenial', 'cocok', 'banget', 'urban', 'farming']",2,positif
1857624383487095292,Sat Nov 16 03:19:00 +0000 2024,1,Program petani milenial tawarkan penghasilan hingga Rp10 juta wujudkan swasembada pangan bersama generasi muda. #petanimilenial https://t.co/w7Yc0W6FyZ,1857624383487095292,,,in,,0,0,0,https://x.com/jagad_tani/status/1857624383487095292,988680507285061632,jagad_tani,program petani milenial tawarkan penghasilan hingga rp10 juta wujudkan swasembada pangan bersama generasi muda. #petanimilenial https://t.co/w7yc0w6fyz,program petani milenial tawarkan penghasilan hingga rp juta wujudkan swasembada pangan bersama generasi muda,"['program', 'petani', 'milenial', 'tawarkan', 'penghasilan', 'hingga', 'rp', 'juta', 'wujudkan', 'swasembada', 'pangan', 'bersama', 'generasi', 'muda']","['program', 'petani', 'milenial', 'tawarkan', 'penghasilan', 'hingga', 'rp', 'juta', 'wujudkan', 'swasembada', 'pangan', 'bersama', 'generasi', 'muda']","['program', 'petani', 'milenial', 'tawarkan', 'penghasilan', 'rp', 'juta', 'wujudkan', 'swasembada', 'pangan', 'generasi', 'muda']","['program', 'tani', 'milenial', 'tawar', 'hasil', 'rp', 'juta', 'wujud', 'swasembada', 'pangan', 'generasi', 'muda']",-2,negatif
1857615333793910786,Sat Nov 16 02:43:03 +0000 2024,10,Saya bingung rafi itu ngerti apa tentang Pertanian..?? Kementrian Pertanian kalo mau Gandeng petani milenial di Jatim Banyak Pak. Banyak Petani usia 28-38 th yang membidangi dan menjadi petani Holtikultura. Mereka banyak yang berhasil dari bertani dan bisa memberi Edukasi https://t.co/LAnAe06Idl,1857615333793910786,https://pbs.twimg.com/media/GceTTBtbgAEp5y3.jpg,,in,"Jawa Tengah, Indonesia",2,1,1,https://x.com/Gus_Raharjo/status/1857615333793910786,494972033,Gus_Raharjo,saya bingung rafi itu ngerti apa tentang pertanian..?? kementrian pertanian kalo mau gandeng petani milenial di jatim banyak pak. banyak petani usia 28-38 th yang membidangi dan menjadi petani holtikultura. mereka banyak yang berhasil dari bertani dan bisa memberi edukasi https://t.co/lanae06idl,saya bingung rafi itu ngerti apa tentang pertanian kementrian pertanian kalo mau gandeng petani milenial di jatim banyak pak banyak petani usia th yang membidangi dan menjadi petani holtikultura mereka banyak yang berhasil dari bertani dan bisa memberi edukasi,"['saya', 'bingung', 'rafi', 'itu', 'ngerti', 'apa', 'tentang', 'pertanian', 'kementrian', 'pertanian', 'kalo', 'mau', 'gandeng', 'petani', 'milenial', 'di', 'jatim', 'banyak', 'pak', 'banyak', 'petani', 'usia', 'th', 'yang', 'membidangi', 'dan', 'menjadi', 'petani', 'holtikultura', 'mereka', 'banyak', 'yang', 'berhasil', 'dari', 'bertani', 'dan', 'bisa', 'memberi', 'edukasi']","['saya', 'bingung', 'rafi', 'itu', 'mengerti', 'apa', 'tentang', 'pertanian', 'kementrian', 'pertanian', 'kalau', 'mau', 'gandeng', 'petani', 'milenial', 'di', 'jatim', 'banyak', 'pak', 'banyak', 'petani', 'usia', 'th', 'yang', 'membidangi', 'dan', 'menjadi', 'petani', 'holtikultura', 'mereka', 'banyak', 'yang', 'berhasil', 'dari', 'bertani', 'dan', 'bisa', 'memberi', 'edukasi']","['bingung', 'rafi', 'mengerti', 'pertanian', 'kementrian', 'pertanian', 'gandeng', 'petani', 'milenial', 'jatim', 'petani', 'usia', 'th', 'membidangi', 'petani', 'holtikultura', 'berhasil', 'bertani', 'edukasi']","['bingung', 'rafi', 'erti', 'tani', 'tri', 'tani', 'gandeng', 'tani', 'milenial', 'jatim', 'tani', 'usia', 'th', 'bidang', 'tani', 'holtikultura', 'hasil', 'tan', 'edukasi']",6,positif
